time,AccX,AccY,AccZ,pressureTR, pressureBR, pressureTL, pressureBL,rawPressureTR,rawPressureBR,rawPressureTL,rawPressureBL
22:0:12.009652,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.087132,0.038462,0.000000,-1.038462,,,,,,,,
22:0:12.106754,0.019231,0.018519,-1.000000,,,,,,,,
22:0:12.106944,0.000000,0.000000,-1.057692,,,,,,,,
22:0:12.124763,0.019231,0.018519,-1.000000,,,,,,,,
22:0:12.152220,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.157127,0.038462,0.000000,-1.038462,,,,,,,,
22:0:12.174750,0.019231,0.018519,-1.019231,,,,,,,,
22:0:12.201994,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.259556,0.019231,0.000000,-1.019231,,,,,,,,
22:0:12.277059,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.294614,0.019231,0.018519,-1.000000,,,,,,,,
22:0:12.299746,0.019231,0.018519,-1.038462,,,,,,,,
22:0:12.367206,0.038462,0.000000,-1.038462,,,,,,,,
22:0:12.370542,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.387108,0.019231,0.018519,-1.000000,,,,,,,,
22:0:12.399110,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.438191,0.019231,0.000000,-1.019231,,,,,,,,
22:0:12.467849,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.556562,0.019231,0.018519,-1.019231,,,,,,,,
22:0:12.562108,0.038462,0.000000,-1.038462,,,,,,,,
22:0:12.582304,0.057692,0.000000,-1.000000,,,,,,,,
22:0:12.582444,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.729752,0.019231,0.000000,-1.019231,,,,,,,,
22:0:12.733172,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.840880,0.019231,0.018519,-1.019231,,,,,,,,
22:0:12.844650,0.000000,0.000000,-1.057692,,,,,,,,
22:0:12.872120,0.019231,0.000000,-1.019231,,,,,,,,
22:0:12.881884,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.912142,0.019231,0.018519,-1.000000,,,,,,,,
22:0:12.916873,0.000000,0.018519,-1.057692,,,,,,,,
22:0:12.933336,0.019231,0.000000,-1.000000,,,,,,,,
22:0:12.970830,0.000000,0.018519,-1.038462,,,,,,,,
22:0:12.998338,0.019231,0.018519,-1.019231,,,,,,,,
22:0:13.020953,0.019231,0.092593,-1.000000,,,,,,,,
22:0:13.027031,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.156600,0.019231,0.000000,-1.000000,,,,,,,,
22:0:13.202117,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.219715,0.019231,0.000000,-1.000000,,,,,,,,
22:0:13.237248,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.240399,0.019231,0.000000,-1.019231,,,,,,,,
22:0:13.358472,0.057692,0.000000,-1.000000,,,,,,,,
22:0:13.361726,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.387108,0.019231,0.018519,-1.000000,,,,,,,,
22:0:13.399286,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.438483,0.019231,0.000000,-1.019231,,,,,,,,
22:0:13.441552,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.458464,0.019231,0.018519,-1.019231,,,,,,,,
22:0:13.466544,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.578197,0.019231,0.018519,-1.019231,,,,,,,,
22:0:13.615845,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.633562,0.019231,0.018519,-1.019231,,,,,,,,
22:0:13.651005,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.668316,0.019231,0.018519,-1.000000,,,,,,,,
22:0:13.673452,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.710884,0.019231,0.018519,-1.000000,,,,,,,,
22:0:13.714609,0.000000,0.018519,-1.057692,,,,,,,,
22:0:13.742033,0.019231,0.000000,-1.000000,,,,,,,,
22:0:13.794721,0.000000,0.018519,-1.038462,,,,,,,,
22:0:13.942214,0.019231,0.018519,-1.019231,,,,,,,,
22:0:13.945828,0.000000,0.018519,-1.057692,,,,,,,,
22:0:13.965825,0.019231,0.018519,-1.000000,,,,,,,,
22:0:13.965959,0.000000,0.018519,-1.038462,,,,,,,,
22:0:14.063465,0.019231,0.000000,-1.019231,,,,,,,,
22:0:14.380951,0.000000,0.018519,-1.038462,,,,,,,,
22:0:14.387442,0.019231,0.018519,-1.000000,,,,,,,,
22:0:14.434647,0.057692,0.000000,-1.000000,,,,,,,,
22:0:14.437299,0.019231,0.018519,-1.000000,,,,,,,,
22:0:14.463473,0.000000,0.000000,-1.038462,,,,,,,,
22:0:14.467217,0.019231,0.018519,-1.000000,,,,,,,,
22:0:14.484627,0.000000,0.018519,-1.038462,,,,,,,,
22:0:14.562207,0.019231,0.000000,-1.019231,,,,,,,,
22:0:14.568240,0.000000,0.018519,-1.057692,,,,,,,,
22:0:14.585842,0.019231,0.018519,-1.019231,,,,,,,,
22:0:14.603483,0.000000,0.018519,-1.038462,,,,,,,,
22:0:14.650896,0.019231,0.000000,-1.019231,,,,,,,,
22:0:14.868251,0.000000,0.018519,-1.038462,,,,,,,,
22:0:14.886051,0.019231,0.000000,-1.000000,,,,,,,,
22:0:14.889569,0.000000,0.018519,-1.038462,,,,,,,,
22:0:14.907209,0.019231,0.018519,-1.000000,,,,,,,,
22:0:14.916420,0.000000,0.018519,-1.038462,,,,,,,,
22:0:14.958439,0.019231,0.000000,-1.019231,,,,,,,,
22:0:15.025964,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.030854,0.019231,0.018519,-1.000000,,,,,,,,
22:0:15.076166,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.082213,0.019231,0.000000,-1.019231,,,,,,,,
22:0:15.099638,0.000000,0.000000,-1.057692,,,,,,,,
22:0:15.116414,0.019231,0.018519,-1.000000,,,,,,,,
22:0:15.189712,0.057692,0.000000,-1.000000,,,,,,,,
22:0:15.192962,0.019231,0.018519,-1.000000,,,,,,,,
22:0:15.219699,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.247208,0.019231,0.018519,-1.019231,,,,,,,,
22:0:15.264678,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.292246,0.019231,0.018519,-1.000000,,,,,,,,
22:0:15.295483,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.316350,0.019231,0.018519,-1.000000,,,,,,,,
22:0:15.316483,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.362213,0.019231,0.000000,-1.019231,,,,,,,,
22:0:15.399784,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.457194,0.019231,0.018519,-1.019231,,,,,,,,
22:0:15.474785,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.502208,0.019231,0.018519,-1.000000,,,,,,,,
22:0:15.507210,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.544692,0.019231,0.018519,-1.019231,,,,,,,,
22:0:15.582257,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.587027,0.019231,0.018519,-1.000000,,,,,,,,
22:0:15.604719,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.672220,0.019231,0.018519,-1.019231,,,,,,,,
22:0:15.678281,0.038462,0.000000,-1.038462,,,,,,,,
22:0:15.714701,0.019231,0.000000,-1.000000,,,,,,,,
22:0:15.732190,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.755876,0.019231,0.000000,-1.000000,,,,,,,,
22:0:15.783432,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.840942,0.019231,0.018519,-1.019231,,,,,,,,
22:0:15.868256,0.000000,0.018519,-1.038462,,,,,,,,
22:0:15.935968,0.057692,0.000000,-1.000000,,,,,,,,
22:0:15.940749,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.048462,0.019231,0.018519,-1.019231,,,,,,,,
22:0:16.052069,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.119691,0.057692,0.000000,-1.000000,,,,,,,,
22:0:16.123271,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.151038,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.188336,0.019231,0.000000,-1.019231,,,,,,,,
22:0:16.205931,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.233531,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.236832,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.262193,0.019231,0.000000,-1.019231,,,,,,,,
22:0:16.270242,0.000000,0.000000,-1.038462,,,,,,,,
22:0:16.416838,0.057692,0.000000,-1.000000,,,,,,,,
22:0:16.417009,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.455844,0.000000,0.000000,-1.057692,,,,,,,,
22:0:16.457942,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.502789,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.534948,0.019231,0.018519,-1.019231,,,,,,,,
22:0:16.535067,0.000000,0.018519,-1.057692,,,,,,,,
22:0:16.568842,0.019231,0.018519,-1.019231,,,,,,,,
22:0:16.583436,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.640933,0.019231,0.018519,-1.019231,,,,,,,,
22:0:16.660929,0.000000,0.000000,-1.038462,,,,,,,,
22:0:16.678274,0.019231,0.000000,-1.019231,,,,,,,,
22:0:16.685026,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.700600,0.057692,0.000000,-1.000000,,,,,,,,
22:0:16.700768,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.718315,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.734617,0.019231,0.018519,-1.038462,,,,,,,,
22:0:16.769564,0.019231,0.018519,-1.019231,,,,,,,,
22:0:16.787190,0.000000,0.000000,-1.038462,,,,,,,,
22:0:16.800492,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.816089,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.837169,0.019231,0.018519,-1.019231,,,,,,,,
22:0:16.854673,0.000000,0.018519,-1.038462,,,,,,,,
22:0:16.872148,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.883952,0.000000,0.000000,-1.057692,,,,,,,,
22:0:16.901128,0.019231,0.018519,-1.000000,,,,,,,,
22:0:16.928441,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.004666,0.019231,0.018519,-1.000000,,,,,,,,
22:0:17.032168,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.107167,0.019231,0.000000,-1.019231,,,,,,,,
22:0:17.144561,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.172165,0.019231,0.018519,-1.000000,,,,,,,,
22:0:17.177032,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.267556,0.019231,0.018519,-1.019231,,,,,,,,
22:0:17.267699,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.284532,0.019231,0.018519,-1.000000,,,,,,,,
22:0:17.288404,0.019231,0.018519,-1.038462,,,,,,,,
22:0:17.376028,0.019231,0.018519,-1.019231,,,,,,,,
22:0:17.413421,0.000000,0.000000,-1.038462,,,,,,,,
22:0:17.418253,0.019231,0.018519,-1.000000,,,,,,,,
22:0:17.447329,0.000000,0.000000,-1.038462,,,,,,,,
22:0:17.483426,0.019231,0.018519,-1.019231,,,,,,,,
22:0:17.489670,0.057692,0.000000,-1.000000,,,,,,,,
22:0:17.507486,0.019231,0.018519,-1.019231,,,,,,,,
22:0:17.524597,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.533357,0.019231,0.018519,-1.000000,,,,,,,,
22:0:17.551259,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.634814,0.038462,0.000000,-1.038462,,,,,,,,
22:0:17.637985,0.019231,0.018519,-1.019231,,,,,,,,
22:0:17.650531,0.000000,0.000000,-1.057692,,,,,,,,
22:0:17.668191,0.019231,0.000000,-1.019231,,,,,,,,
22:0:17.683259,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.683401,0.019231,0.000000,-1.000000,,,,,,,,
22:0:17.700314,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.767082,0.038462,0.000000,-1.038462,,,,,,,,
22:0:17.772013,0.019231,0.018519,-1.000000,,,,,,,,
22:0:17.808581,0.000000,0.000000,-1.038462,,,,,,,,
22:0:17.838507,0.019231,0.018519,-1.019231,,,,,,,,
22:0:17.843249,0.057692,0.000000,-1.000000,,,,,,,,
22:0:17.860807,0.019231,0.018519,-1.019231,,,,,,,,
22:0:17.878270,0.000000,-0.055556,-1.038462,,,,,,,,
22:0:17.885150,0.019231,0.018519,-1.000000,,,,,,,,
22:0:17.903207,0.000000,0.018519,-1.038462,,,,,,,,
22:0:17.968257,0.057692,0.000000,-1.000000,,,,,,,,
22:0:17.968367,0.000000,0.000000,-1.057692,,,,,,,,
22:0:17.982181,0.019231,0.000000,-1.019231,,,,,,,,
22:0:17.985422,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.004302,0.057692,0.000000,-1.000000,,,,,,,,
22:0:18.004515,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.022193,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.033146,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.093547,0.019231,0.000000,-1.019231,,,,,,,,
22:0:18.130773,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.168307,0.019231,0.018519,-1.019231,,,,,,,,
22:0:18.205904,0.019231,0.018519,-0.923077,,,,,,,,
22:0:18.208584,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.226169,0.019231,0.000000,-1.000000,,,,,,,,
22:0:18.233836,0.000000,0.000000,-1.038462,,,,,,,,
22:0:18.316511,0.038462,0.000000,-1.038462,,,,,,,,
22:0:18.319827,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.347421,0.000000,0.000000,-1.038462,,,,,,,,
22:0:18.394796,0.019231,0.018519,-1.019231,,,,,,,,
22:0:18.399690,0.057692,0.000000,-1.000000,,,,,,,,
22:0:18.418989,0.000000,0.018519,-1.057692,,,,,,,,
22:0:18.434405,0.019231,0.018519,-1.019231,,,,,,,,
22:0:18.449267,0.019231,0.000000,-1.096154,,,,,,,,
22:0:18.449372,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.468764,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.468867,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.508310,0.019231,0.018519,-1.019231,,,,,,,,
22:0:18.511379,0.019231,0.018519,-0.942308,,,,,,,,
22:0:18.568354,0.019231,0.018519,-1.019231,,,,,,,,
22:0:18.568462,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.575373,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.582597,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.621375,0.019231,0.000000,-1.019231,,,,,,,,
22:0:18.621520,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.629515,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.636761,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.653695,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.653805,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.700734,0.019231,0.000000,-1.019231,,,,,,,,
22:0:18.728229,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.785932,0.019231,0.018519,-1.019231,,,,,,,,
22:0:18.813408,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.830854,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.835819,0.019231,0.018519,-1.038462,,,,,,,,
22:0:18.883234,0.057692,0.000000,-1.000000,,,,,,,,
22:0:18.886979,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.914501,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.918075,0.000000,0.000000,-1.057692,,,,,,,,
22:0:18.943250,0.019231,0.000000,-1.019231,,,,,,,,
22:0:18.952286,0.000000,0.018519,-1.038462,,,,,,,,
22:0:18.965722,0.019231,0.018519,-1.000000,,,,,,,,
22:0:18.982261,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.075433,0.019231,0.018519,-1.019231,,,,,,,,
22:0:19.143471,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.160932,0.019231,0.018519,-1.000000,,,,,,,,
22:0:19.169012,0.000000,0.000000,-1.038462,,,,,,,,
22:0:19.227239,0.019231,0.018519,-1.019231,,,,,,,,
22:0:19.279521,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.301022,0.019231,0.000000,-1.019231,,,,,,,,
22:0:19.474807,0.057692,0.000000,-1.000000,,,,,,,,
22:0:19.474940,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.624877,0.019231,0.018519,-1.019231,,,,,,,,
22:0:19.642287,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.659707,0.019231,0.018519,-1.000000,,,,,,,,
22:0:19.667658,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.689720,0.038462,0.000000,-1.038462,,,,,,,,
22:0:19.701018,0.019231,0.018519,-1.000000,,,,,,,,
22:0:19.745309,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.794709,0.019231,0.018519,-1.019231,,,,,,,,
22:0:19.817123,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.833517,0.019231,0.018519,-1.000000,,,,,,,,
22:0:19.836694,0.000000,0.018519,-1.038462,,,,,,,,
22:0:19.862283,0.038462,0.000000,-1.038462,,,,,,,,
22:0:19.870263,0.000000,0.000000,-1.038462,,,,,,,,
22:0:19.885331,0.019231,0.018519,-1.000000,,,,,,,,
22:0:19.951170,0.057692,0.000000,-1.000000,,,,,,,,
22:0:19.957275,0.019231,0.000000,-1.019231,,,,,,,,
22:0:19.974771,0.019231,0.018519,-1.096154,,,,,,,,
22:0:19.983612,0.019231,0.018519,-1.000000,,,,,,,,
22:0:20.006037,0.000000,0.000000,-1.038462,,,,,,,,
22:0:20.043528,0.019231,0.018519,-1.019231,,,,,,,,
22:0:20.048541,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.068673,0.019231,0.018519,-1.000000,,,,,,,,
22:0:20.083861,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.147105,0.019231,0.018519,-1.019231,,,,,,,,
22:0:20.194699,0.000000,0.000000,-1.038462,,,,,,,,
22:0:20.197992,0.019231,-0.055556,-1.000000,,,,,,,,
22:0:20.216901,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.235453,0.019231,0.018519,-1.000000,,,,,,,,
22:0:20.235587,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.298414,0.019231,0.018519,-1.019231,,,,,,,,
22:0:20.316016,0.000000,-0.055556,-1.038462,,,,,,,,
22:0:20.321036,0.000000,0.000000,-1.038462,,,,,,,,
22:0:20.348539,0.019231,0.000000,-1.019231,,,,,,,,
22:0:20.376007,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.433522,0.019231,0.018519,-1.019231,,,,,,,,
22:0:20.521036,0.057692,0.000000,-1.000000,,,,,,,,
22:0:20.523524,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.540999,0.019231,0.018519,-1.000000,,,,,,,,
22:0:20.550391,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.602201,0.019231,0.018519,-1.019231,,,,,,,,
22:0:20.699792,0.057692,0.000000,-1.000000,,,,,,,,
22:0:20.704744,0.019231,0.018519,-1.019231,,,,,,,,
22:0:20.743498,0.000000,0.000000,-1.057692,,,,,,,,
22:0:20.748236,0.019231,0.018519,-1.000000,,,,,,,,
22:0:20.772274,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.836724,0.019231,0.000000,-1.019231,,,,,,,,
22:0:20.836862,0.057692,0.000000,-1.000000,,,,,,,,
22:0:20.853514,0.019231,0.018519,-1.000000,,,,,,,,
22:0:20.880989,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.938365,0.019231,0.000000,-1.019231,,,,,,,,
22:0:20.956442,0.000000,0.018519,-1.038462,,,,,,,,
22:0:20.973494,0.019231,0.018519,-1.000000,,,,,,,,
22:0:20.978409,0.019231,0.018519,-1.038462,,,,,,,,
22:0:21.017608,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.033494,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.099772,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.117304,0.000000,0.000000,-1.057692,,,,,,,,
22:0:21.120986,0.057692,0.000000,-1.000000,,,,,,,,
22:0:21.148500,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.151563,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.177286,0.019231,0.018519,-1.000000,,,,,,,,
22:0:21.185709,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.238517,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.287544,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.290792,0.019231,0.000000,-1.019231,,,,,,,,
22:0:21.308639,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.366078,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.393575,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.410868,0.019231,0.018519,-1.000000,,,,,,,,
22:0:21.418902,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.433294,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.433435,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.474796,0.019231,0.018519,-1.000000,,,,,,,,
22:0:21.512235,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.579571,0.019231,0.000000,-1.019231,,,,,,,,
22:0:21.597229,0.019231,0.092593,-1.000000,,,,,,,,
22:0:21.616104,0.000000,0.000000,-1.057692,,,,,,,,
22:0:21.642229,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.647224,0.057692,0.000000,-1.000000,,,,,,,,
22:0:21.666774,0.000000,0.000000,-1.057692,,,,,,,,
22:0:21.683836,0.019231,0.018519,-1.019231,,,,,,,,
22:0:21.700733,0.057692,0.000000,-1.000000,,,,,,,,
22:0:21.700839,0.019231,0.018519,-1.000000,,,,,,,,
22:0:21.717302,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.752301,0.038462,0.000000,-1.038462,,,,,,,,
22:0:21.758286,0.000000,0.018519,-1.057692,,,,,,,,
22:0:21.787909,0.038462,0.000000,-1.038462,,,,,,,,
22:0:21.790299,0.019231,0.092593,-1.000000,,,,,,,,
22:0:21.805993,0.000000,0.018519,-1.038462,,,,,,,,
22:0:21.875837,0.019231,0.000000,-1.019231,,,,,,,,
22:0:21.910958,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.008553,0.019231,0.018519,-1.019231,,,,,,,,
22:0:22.011826,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.174833,0.019231,0.000000,-1.019231,,,,,,,,
22:0:22.212247,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.249736,0.019231,0.018519,-1.000000,,,,,,,,
22:0:22.253312,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.331031,0.019231,0.000000,-1.019231,,,,,,,,
22:0:22.348376,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.353477,0.019231,0.018519,-1.000000,,,,,,,,
22:0:22.380990,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.438508,0.057692,0.000000,-1.000000,,,,,,,,
22:0:22.444597,0.000000,0.018519,-1.057692,,,,,,,,
22:0:22.462076,0.019231,0.018519,-1.019231,,,,,,,,
22:0:22.479763,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.486887,0.019231,0.018519,-1.000000,,,,,,,,
22:0:22.502136,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.599809,0.019231,0.000000,-1.019231,,,,,,,,
22:0:22.647221,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.666703,0.019231,0.018519,-1.000000,,,,,,,,
22:0:22.666820,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.693623,0.019231,0.018519,-1.019231,,,,,,,,
22:0:22.698367,0.000000,0.000000,-1.038462,,,,,,,,
22:0:22.726755,0.019231,0.018519,-1.000000,,,,,,,,
22:0:22.735228,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.861002,0.019231,0.018519,-1.019231,,,,,,,,
22:0:22.878609,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.895808,0.019231,0.018519,-1.000000,,,,,,,,
22:0:22.913464,0.000000,0.018519,-1.038462,,,,,,,,
22:0:22.921398,0.019231,0.018519,-1.000000,,,,,,,,
22:0:22.945966,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.003611,0.057692,0.000000,-1.000000,,,,,,,,
22:0:23.009629,0.000000,0.018519,-1.057692,,,,,,,,
22:0:23.027869,0.019231,0.000000,-1.019231,,,,,,,,
22:0:23.044639,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.102247,0.019231,0.018519,-1.019231,,,,,,,,
22:0:23.129717,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.157331,0.019231,0.018519,-1.000000,,,,,,,,
22:0:23.162239,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.229723,0.019231,0.000000,-1.019231,,,,,,,,
22:0:23.287226,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.344704,0.019231,0.018519,-1.019231,,,,,,,,
22:0:23.394588,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.397761,0.019231,0.018519,-1.000000,,,,,,,,
22:0:23.417261,0.019231,0.018519,-1.038462,,,,,,,,
22:0:23.417396,0.019231,0.000000,-1.019231,,,,,,,,
22:0:23.442220,0.057692,0.000000,-1.000000,,,,,,,,
22:0:23.452915,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.467722,0.019231,0.018519,-1.000000,,,,,,,,
22:0:23.467859,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.533618,0.019231,0.018519,-1.019231,,,,,,,,
22:0:23.538337,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.563622,0.019231,0.018519,-1.000000,,,,,,,,
22:0:23.568380,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.626720,0.019231,0.018519,-1.019231,,,,,,,,
22:0:23.672239,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.689545,0.019231,0.018519,-1.000000,,,,,,,,
22:0:23.697219,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.724715,0.019231,0.000000,-1.019231,,,,,,,,
22:0:23.728579,0.000000,0.000000,-1.038462,,,,,,,,
22:0:23.765972,0.019231,0.000000,-1.000000,,,,,,,,
22:0:23.783583,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.870979,0.019231,0.000000,-1.019231,,,,,,,,
22:0:23.888600,0.000000,0.000000,-1.057692,,,,,,,,
22:0:23.915992,0.019231,0.000000,-1.000000,,,,,,,,
22:0:23.920952,0.000000,0.000000,-1.057692,,,,,,,,
22:0:23.948491,0.019231,0.000000,-1.019231,,,,,,,,
22:0:23.976086,0.000000,0.018519,-1.038462,,,,,,,,
22:0:23.981047,0.019231,0.018519,-1.000000,,,,,,,,
22:0:24.001735,0.000000,0.018519,-1.038462,,,,,,,,
22:0:24.046576,0.019231,0.018519,-1.096154,,,,,,,,
22:0:24.052232,0.019231,0.018519,-1.000000,,,,,,,,
22:0:24.099721,0.000000,0.018519,-1.038462,,,,,,,,
22:0:24.103576,0.057692,0.000000,-1.000000,,,,,,,,
22:0:24.120970,0.000000,0.000000,-1.057692,,,,,,,,
22:0:24.134406,0.057692,0.000000,-1.000000,,,,,,,,
22:0:24.152689,0.019231,0.018519,-1.019231,,,,,,,,
22:0:24.189812,0.000000,0.018519,-1.038462,,,,,,,,
22:0:24.193623,0.019231,0.018519,-1.000000,,,,,,,,
22:0:24.220972,0.000000,0.018519,-1.038462,,,,,,,,
